Rank,Name,Global_Sales,,platform,Genre,Publisher,NA_Sales,¯Êº|
8327,NBA 09: The Inside,0.17,,16,1,4,0.16,
8328,Transformers: Prime,0.17,,10,9,5,0.13,
8329,Batman Begins,0.17,,9,9,8,0.12,
8330,Transformer: Rise of the Dark Spark,0.17,,5,9,5,0.09,
8331,Glover,0.17,,13,2,12,0.09,
8332,Dragon Ball GT: Game Boy Advance Video Volume 1,0.17,,9,6,472,0.12,
8333,Luxor 3,0.17,,1,5,476,0.16,
8334,Bratz Kidz,0.17,,1,6,241,0.16,
8335,Fairytale Fights,0.17,,5,9,417,0.14,
8336,James Cameron's Dark Angel,0.17,,7,9,21,0.08,
8337,MotoGP 09/10,0.17,,5,3,10,0.07,
8338,Mahjong Fight Club,0.17,,16,6,15,0,
8339,World Driver Championship,0.17,,12,3,491,0.14,
8340,Bomberman 64: The Second Attack!,0.17,,12,10,284,0.05,
8341,Turok 3: Shadow of Oblivion,0.17,,12,7,31,0.12,
8342,Spawn: Armageddon,0.17,,14,9,8,0.13,
8343,Codename: Ki4 Next Door: Game Boy Advance Video Volume 1,0.17,,9,6,472,0.12,
8344,Zoo Hospital,0.17,,1,8,34,0.14,
8345,Pok?mon Beach Blank-out Blastoise / Go West Young Meowth Game Boy Advance Video,0.17,,9,6,1,0.12,
8346,Time and Eternity,0.17,,6,4,453,0.06,
8347,Major League Baseball 2K9,0.17,,7,1,359,0.08,
8348,Gundam Assault Survive,0.17,,16,9,26,0,
8349,Disney TH!NK Fast: The Ultimate Trivia Showdown,0.17,,7,6,33,0.08,
8350,Fate/Stay Night [R?alta Nua],0.17,,7,10,548,0,
8351,Disney's Home on the Range,0.17,,9,9,33,0.12,
8352,Sid Meier's Civilization IV,0.17,,15,12,3,0.02,
8353,Jikkyou Powerful Pro Yakyuu 2013,0.17,,16,1,15,0,
8354,Space Griffon VF-9,0.17,,13,4,432,0.02,
8355,Family Feud Decades,0.17,,1,6,6,0.16,
8356,NBA Live 16,0.17,,11,1,8,0.1,
8357,CSI: Fatal Conspiracy,0.17,,5,10,6,0.11,
8358,Solitaire Overload Plus,0.17,,4,6,325,0.16,
8359,.hack//G.U. Vol.1//Rebirth,0.17,,7,4,26,0,
8360,Gyakuten Saiban 3,0.17,,9,10,10,0,
8361,Tak: Mojo Mistake,0.17,,4,9,29,0.16,
8362,Gallop Racer 2001,0.17,,7,1,326,0.05,
8363,Nightmare Creatures II,0.17,,13,9,15,0.09,
8364,Marble Saga: Kororinpa,0.17,,1,5,15,0.1,
8365,Fuzion Frenzy 2,0.17,,5,6,2,0.14,
8366,Catwoman,0.17,,7,9,8,0.08,
8367,Monsters vs. Aliens,0.17,,5,9,5,0.12,
8368,Country Dance: All Stars,0.17,,5,9,246,0.16,
8369,Garfield: Lasagna World Tour,0.17,,7,9,140,0.08,
8370,Teenage Mutant Ninja Turtles: Game Boy Advance Video Volume 1,0.17,,9,6,472,0.12,
8371,Disney's Pla2,0.17,,1,8,33,0.08,
8372,Bomberman Land,0.17,,1,6,386,0.11,
8373,Bomberman B-Daman,0.17,,8,7,284,0,
8374,Terminator 3: The Redemption,0.17,,7,7,12,0.08,
8375,World Destruction League: Thunder Tanks,0.17,,13,9,25,0.09,
8376,Beat Down: Fists of Vengeance,0.17,,7,9,10,0.04,
8377,Reloaded,0.17,,13,9,264,0.09,
8378,Sword of the Samurai,0.17,,7,11,6,0,
8379,MotoGP 15,0.17,,11,3,489,0,
8380,SSX On Tour,0.17,,18,1,8,0.13,
8381,Hot Wheels: Beat That!,0.17,,5,3,5,0.15,
8382,G-Force,0.17,,5,9,33,0.11,
8383,James Bond 007: Everything or Nothing,0.17,,9,7,8,0.12,
8384,Naruto Shippuden: Ultimate Ninja 5,0.17,,7,11,26,0,
8385,Shrek Extra Large,0.17,,18,2,330,0.13,
8386,Final Fantasy V,0.17,,13,4,11,0,
8387,World Tour Soccer 2006,0.17,,7,1,4,0.08,
8388,Gunvalkyrie,0.17,,14,7,552,0.13,
8389,NickToons: Racing,0.17,,13,3,28,0.09,
8390,VR Golf '97,0.17,,13,1,264,0.09,
8391,Michael Jackson: The Experience 3D,0.17,,10,6,6,0.13,
8392,State of Emergency,0.17,,14,9,3,0.13,
8393,Digimon Story: Cyber Sleuth,0.17,,22,4,26,0,
8394,Off-World Interceptor Extreme,0.17,,13,3,172,0.09,
8395,Bakugan Battle Brawlers: Defenders of the Core,0.17,,1,9,5,0.15,
8396,Disney Golf,0.17,,7,1,8,0.07,
8397,The Naked Brothers Band: The Video Game,0.17,,7,6,29,0.08,
8398,Custom Robo Arena,0.17,,4,11,1,0.02,
8399,Clock Tower II: The Struggle Within,0.17,,13,10,285,0.02,
8400,Batman Beyond: Return of the Joker,0.17,,13,9,6,0.09,
8401,Surf's Up,0.17,,1,1,6,0.15,
8402,Jikkyou Powerful Pro Baseball 2016,0.17,,11,1,15,0,
8403,Mega Man Network Transmission,0.17,,18,2,10,0.13,
8404,I'm A Celebrity: Get Me Out of Here!,0.17,,1,6,488,0,
8405,Pursuit Force,0.17,,16,3,4,0.14,
8406,Densetsu no Stafi 4,0.17,,4,2,1,0,
8407,Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon (JP sales),0.17,,7,4,125,0,
8408,Naval Assault: The Killing Tide,0.17,,5,8,13,0.08,
8409,Tokimeki Memorial: Private Collection,0.17,,13,6,15,0,
8410,RC Revenge Pro,0.17,,7,3,31,0.08,
8411,Valkyria Chronicles,0.17,,11,4,9,0.06,
8412,Hellboy: The Science of Evil,0.17,,6,9,15,0.13,
8413,Backyard Wrestling: Don't Try This at Home,0.17,,14,11,22,0.13,
8414,Zoo Keeper,0.17,,4,5,292,0.1,
8415,Gauntlet: Dark Legacy,0.17,,14,9,491,0.13,
8416,Toukiden Kiwami,0.17,,11,9,326,0.05,
8417,Far East of Eden II: Manji Maru,0.17,,7,4,284,0,
8418,Lost Kingdoms,0.17,,18,4,5,0.1,
8419,WRC 2: FIA World Rally Championship,0.17,,6,3,6,0,
8420,Blood Bowl,0.17,,5,1,224,0.13,
8421,Matchbox Cross Town Heroes,0.17,,9,3,29,0.12,
8422,Wolfenstein 3D,0.17,,9,7,130,0.12,
8423,Nobunaga no Yabou: Tenshoki,0.17,,8,12,326,0,
8424,Learning to Spell,0.17,,4,6,13,0.16,
8425,"Go, Diego, Go! Safari Rescue",0.17,,4,10,3,0.15,
8426,Super Power League,0.17,,8,1,284,0,
8427,Easy Piano,0.17,,4,6,242,0.04,
8428,Street Fighter Alpha 2,0.17,,8,11,1,0,
8429,Dragon Quest X,0.17,,10,4,17,0,
8430,Payday 2,0.17,,17,7,13,0.08,
8431,25 to Life,0.17,,14,7,22,0.12,
8432,Sumikko Gurashi: Koko ga Ochitsukundesu,0.17,,10,9,454,0,
8433,NASCAR '15,0.17,,5,1,186,0.15,
8434,TransFormers Animated: The Game,0.17,,4,9,5,0.15,
8435,Fracture,0.17,,6,7,18,0.11,
8436,9 Superstars,0.17,,7,6,9,0.08,
8437,Midway Arcade Treasures,0.17,,18,6,491,0.13,
8438,Leisure Suit Larry: Magna Cum Laude,0.17,,14,10,24,0.12,
8439,Mousetrap / Operation / Simon,0.17,,9,6,41,0.12,
8440,Klonoa,0.17,,1,2,26,0.11,
8441,Splatterhouse,0.17,,6,9,26,0.13,
8442,NBA 09: The Inside,0.17,,7,1,4,0.08,
8443,Spyro: Shadow Legacy,0.17,,4,9,24,0.14,
8444,Resident Evil,0.17,,23,9,10,0,
8445,Wil4tar,0.17,,15,4,467,0.08,
8446,Dragon Ball: Fusions,0.17,,10,4,26,0,
8447,Apache: Air Assault,0.17,,5,8,5,0.12,
8448,TOEIC Test Training 4,0.17,,4,6,291,0,
8449,Jikkyou Powerful Pro Yakyuu 2014,0.17,,6,1,15,0,
8450,Senran Kagura: Estival Versus,0.17,,11,9,515,0.07,
8451,Itoi Shigesato no Bass Tsuri No. 1,0.17,,8,1,1,0,
8452,Cubivore: Survival of the Fittest,0.17,,18,10,1,0.01,
8453,The Sims 3: Seasons,0.17,,15,8,8,0,
8454,Anarchy Reigns,0.17,,5,9,9,0.11,
8455,FlatOut,0.17,,14,3,205,0.12,
8456,Project X Zone 2: Brave New World,0.17,,10,4,26,0.04,
8457,NCAA Basketball 09,0.17,,6,1,8,0.15,
8458,Bakugan Battle Brawlers: Defenders of the Core,0.17,,6,9,5,0.14,
8459,Mr. Do!'s Castle,0.17,,21,9,427,0.15,
8460,Death Trap,0.17,,21,9,126,0.15,
8461,Armor Ambush,0.17,,21,9,511,0.15,
8462,Parodius,0.17,,23,7,15,0,
8463,Thrillville: Off the Rails,0.16,,5,12,18,0.13,
8464,Hyperdimension Neptunia Victory,0.16,,6,4,165,0.05,
8465,Taz Wanted,0.16,,7,2,12,0.08,
8466,Mobile Suit Gundam: Extreme VS Force,0.16,,22,9,26,0,
8467,Sid Meier's Pirates!,0.16,,1,12,3,0.13,
8468,MLB 16: The Show,0.16,,6,9,4,0.13,
8469,Phantasy Star Online 2,0.16,,22,4,9,0,
8470,Vehicular Combat League presents Motor Mayhem,0.16,,7,3,12,0.08,
8471,PoPoLoCrois: Hajimari no Bouken,0.16,,7,4,4,0,
8472,Star Wars: Super Bombad Racing,0.16,,7,3,18,0.08,
8473,Hamster Heroes,0.16,,1,5,409,0.16,
8474,Hot Wheels Velocity X,0.16,,9,3,29,0.12,
8475,Ar Nosurge: Ode to an Unborn Star,0.16,,6,4,326,0.05,
8476,Chaotic: Shadow Warriors,0.16,,6,9,5,0.15,
8477,Leisure Suit Larry: Box Office Bust,0.16,,5,10,158,0.14,
8478,Alien Resurrection,0.16,,13,7,30,0.09,
8479,World Tour Soccer 2005,0.16,,7,1,4,0.08,
8480,Dungeon Siege: Throne of Agony,0.16,,16,4,3,0.13,
8481,Spider-Man: Web of Shadows - Amazing Allies Edition,0.16,,16,9,5,0.12,
8482,F1 2011,0.16,,10,3,158,0.07,
8483,Rio,0.16,,4,6,29,0.12,
8484,Gunslingers,0.16,,1,7,463,0.08,
8485,Create,0.16,,6,9,8,0.11,
8486,Lufia: Curse of the Sinistrals,0.16,,4,4,17,0.12,
8487,El Shaddai: Ascension of the Metatron,0.16,,5,9,292,0.07,
8488,ESPN College Hoops,0.16,,7,1,9,0.08,
8489,Thor: God of Thunder,0.16,,1,9,9,0.11,
8490,F1 Championship Season 2000,0.16,,7,3,8,0.06,
8491,Guilty Gear Judgment,0.16,,16,11,34,0.13,
8492,Pen 1 Grand Prix: Penguin no Mondai Special,0.16,,4,11,15,0,
8493,Clash of the Titans,0.16,,5,9,26,0.08,
8494,Around the World in 80 Days,0.16,,4,9,414,0,
8495,Robotech: Battlecry,0.16,,18,7,330,0.13,
8496,True Swing Golf,0.16,,4,1,1,0.11,
8497,Zapper: One Wicked Cricket!,0.16,,7,2,552,0.08,
8498,Bomberman Land,0.16,,13,6,284,0,
8499,Paws & Claws: Pet Resort,0.16,,9,8,29,0.12,
8500,Kya: Dark Lineage,0.16,,7,10,12,0.08,
8501,Dynasty Warriors 8: Xtreme Legen4,0.16,,6,9,326,0.02,
8502,Curious George,0.16,,9,9,26,0.12,
8503,Monster Jam,0.16,,1,3,5,0.15,
8504,Medieval Games,0.16,,1,9,76,0.14,
8505,Stronghold 3,0.16,,15,12,472,0.06,
8506,The Amazing Spider-Man (Console Version),0.16,,1,9,5,0.11,
8507,Kid Adventures: Sky Captain,0.16,,1,9,65,0.11,
8508,Lethal Skies II,0.16,,7,8,380,0.08,
8509,Doctor Lautrec and the Forgotten Knights,0.16,,10,10,15,0.07,
8510,Disney's American Dragon Jake Long: Attack of the Dark Dragon,0.16,,4,9,33,0.15,
8511,Godzilla Unleashed,0.16,,1,11,12,0.15,
8512,Kamaitachi no Yoru ? 3,0.16,,7,10,9,0,
8513,Tom and Jerry: Infurnal Escape,0.16,,9,9,6,0.12,
8514,The Legend of Heroes VII: The Trail of Zero,0.16,,16,4,220,0,
8515,Warriors Orochi 3,0.16,,5,9,45,0.09,
8516,King's Field,0.16,,13,4,4,0.09,
8517,Hannah Montana: Rock Out the Show,0.16,,16,6,33,0.13,
8518,Let's Ride: Sunshine Stables,0.16,,9,1,197,0.12,
8519,World Stadium 4,0.16,,13,1,26,0,
8520,Midway Arcade Treasures 2,0.16,,18,6,491,0.13,
8521,Hot Wheels World Race,0.16,,18,3,29,0.13,
8522,San Goku Shi Taisen 4,0.16,,4,12,9,0,
8523,Kawa no Nushi Tsuri,0.16,,13,1,73,0,
8524,N2O: Nitrous Oxide,0.16,,13,3,264,0.09,
8525,Magic: The Gathering - Battlegroun4,0.16,,14,12,12,0.12,
8526,Heroes over Europe,0.16,,6,8,6,0.12,
8527,Dancing With The Stars,0.16,,7,6,5,0.08,
8528,Major League Baseball 2K12,0.16,,1,1,3,0.15,
8529,Pro Evolution Soccer 2015,0.16,,5,1,15,0.05,
8530,Bladestorm: Nightmare,0.16,,11,9,326,0.07,
8531,Otogirisou,0.16,,8,10,154,0,
8532,SD Gundam G Generation 3D,0.16,,10,4,26,0,
8533,Crash Tag Team Racing,0.16,,18,3,24,0.12,
8534,Grease Dance,0.16,,5,6,13,0.11,
8535,Ready 2 Rumble Revolution,0.16,,1,1,12,0.15,
8536,My Baby 3 & Frien4,0.16,,4,8,34,0.13,
8537,NASCAR '14,0.16,,5,3,186,0.15,
8538,TimeSplitters: Future Perfect,0.16,,14,7,8,0.12,
8539,Midway Arcade Treasures 3,0.16,,7,6,491,0.08,
8540,Dr. Muto,0.16,,7,2,491,0.08,
8541,Beowulf: The Game,0.16,,6,9,6,0.14,
8542,Puzzle Quest: Galactrix,0.16,,4,5,178,0.15,
8543,4 Rakubiki Jiten,0.16,,4,6,1,0,
8544,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,0.16,,7,10,5,0.08,
8545,Fatal Frame II: Crimson Butterfly,0.16,,7,9,6,0.08,
8546,Angry Bir4 Trilogy,0.16,,6,9,5,0.12,
8547,Dewy's Adventure,0.16,,1,2,15,0.14,
8548,Shadow Man: 2econd Coming,0.16,,7,10,31,0.08,
8549,Yu-Gi-Oh! 5D's Tag Force 6,0.16,,16,12,15,0,
8550,NPPL: Championship Paintball 2009,0.16,,6,7,43,0.15,
8551,Dynasty Warriors 4,0.16,,14,9,326,0.12,
8552,Wakeboarding Unleashed Featuring Shaun Murray,0.16,,7,1,5,0.08,
8553,The Incredibles: Rise of the Underminer,0.16,,18,9,29,0.12,
8554,Jikkyou Powerful Pro Yakyuu 3 '97 Haru,0.16,,8,1,15,0,
8555,Alone in the Dark: The New Nightmare,0.16,,13,10,552,0.09,
8556,The BIGS,0.16,,6,1,3,0.15,
8557,Flushed Away,0.16,,18,2,178,0.12,
8558,Eragon,0.16,,4,9,24,0.13,
8559,Scarface: Money. Power. Respect.,0.16,,16,12,24,0.15,
8560,Summon Night EX-Thesis: Yoake no Tsubasa,0.16,,7,4,131,0,
8561,Pro Yaky? Spirits 3,0.16,,7,1,15,0,
8562,Silent Scope 3,0.16,,7,7,15,0.08,
8563,World Series of Poker: Tournament of Champions 2007 Edition,0.16,,5,6,5,0.15,
8564,NASCAR Heat 2002,0.16,,9,3,552,0.12,
8565,Namco Classic Fighter Collection,0.16,,7,11,26,0.08,
8566,International Superstar Soccer Deluxe,0.16,,8,1,15,0,
8567,TNA iMPACT!,0.16,,1,11,491,0.14,
8568,Intellivision Lives!,0.16,,7,6,418,0.08,
8569,Field Commander,0.16,,16,12,361,0.14,
8570,Robots,0.16,,18,9,24,0.12,
8571,Little League World Series Baseball 2009,0.16,,1,1,5,0.15,
8572,The King of Fighters XII,0.16,,6,11,292,0.11,
8573,Doctor Who: Evacuation Earth,0.16,,4,10,123,0,
8574,Murdered: Soul Suspect,0.16,,17,9,17,0.08,
8575,Ener-G: Dance Squad,0.16,,4,1,6,0.15,
8576,Our House,0.16,,4,12,34,0.15,
8577,SimEarth: The Living Planet,0.16,,8,8,299,0,
8578,Major League Baseball 2K11,0.16,,1,1,3,0.15,
8579,Sengoku Basara: Chronicle Heroes,0.16,,16,9,10,0,
8580,NBA 2K12,0.16,,15,1,3,0.09,
8581,The Wild Thornberrys: Chimp Chase,0.16,,9,9,29,0.11,
8582,Power Stakes,0.16,,13,1,107,0,
8583,Fighters Destiny,0.16,,12,11,443,0.13,
8584,Asteroi4 Hyper 64,0.16,,12,7,169,0.13,
8585,The Powerpuff Girls: Chemical X-Traction,0.16,,12,9,130,0.13,
8586,Jikkyou Powerful Pro Yakyuu Basic-han 2001,0.16,,12,1,15,0,
8587,Tom and Jerry in Fists of Furry,0.16,,12,11,6,0.13,
8588,Hydro Thunder,0.16,,12,3,491,0.13,
8589,Space Invaders,0.16,,12,7,5,0.13,
8590,Starcraft 64,0.16,,12,12,1,0.13,
8591,Destruction Derby 64,0.16,,12,3,29,0.13,
8592,Buck Bumble,0.16,,12,9,6,0.13,
8593,California Speed,0.16,,12,6,491,0.13,
8594,Wonder Project J2: Koruro no Mori no Josette,0.16,,12,8,25,0,
8595,Culdcept SAGA,0.16,,5,4,26,0.12,
8596,Take A Break's: Puzzle Master,0.16,,4,5,6,0,
8597,Dragon Ball: Origins 2,0.16,,4,9,26,0.05,
8598,Minna no 4 Seminar: Kanpeki Kanji Ryoku,0.16,,4,6,331,0,
8599,Innocent Life: A Futuristic Harvest Moon,0.16,,16,8,386,0.08,
8600,The Crew,0.16,,15,3,6,0,
8601,Macross Ace Frontier,0.16,,16,8,26,0,
8602,Black & Bruised,0.16,,7,11,24,0.08,
8603,Sherlock Holmes vs. Jack the Ripper,0.16,,5,10,224,0.11,
8604,.hack//G.U. Vol.2//Reminisce (jp sales),0.16,,7,4,26,0,
8605,Rapala Pro Fishing,0.16,,14,1,98,0.12,
8606,TimeShift,0.16,,6,7,24,0.14,
8607,Blitz: The League,0.16,,5,1,491,0.15,
8608,Scripps Spelling Bee,0.16,,4,8,29,0.15,
8609,MotionSports: Adrenaline,0.16,,6,1,6,0.08,
8610,Ener-G Horse Riders,0.16,,4,1,6,0.14,
8611,Time Hollow,0.16,,4,10,15,0.03,
8612,Farming Simulator 2013,0.16,,6,8,224,0,
8613,Rudolph the Red-Nosed Reindeer,0.16,,1,9,169,0.15,
8614,Shinobido 2: Tales of the Ninja,0.16,,22,9,4,0.06,
8615,SpongeBob's Truth or Square,0.16,,4,9,29,0.08,
8616,Ghost in the Shell: Stand Alone Complex,0.16,,7,10,26,0.08,
8617,Rondo of Swor4 (US sales),0.16,,4,4,348,0.16,
8618,Bulletstorm,0.16,,15,7,8,0.07,
8619,Battle Soccer: Field no Hasha,0.16,,8,1,131,0,
8620,Shaun White Skateboarding,0.16,,5,1,6,0.1,
8621,MLB 11: The Show,0.16,,16,1,4,0.15,
8622,Vegas Party,0.16,,1,6,65,0.15,
8623,Amped 3,0.16,,5,1,3,0.13,
8624,Family Party: 30 Great Games Outdoor Fun,0.16,,1,6,178,0.14,
8625,FlatOut 2,0.16,,7,3,205,0.08,
8626,Naruto: Ultimate Ninja Heroes 2 - The Phantom Fortress,0.16,,16,11,12,0.14,
8627,FIFA Soccer 96,0.16,,13,1,8,0.09,
8628,Burger Island,0.16,,4,9,188,0.15,
8629,Dynasty Warriors 8,0.16,,5,9,326,0.09,
8630,NCAA Final Four 2001,0.16,,13,1,4,0.09,
8631,Tak and the Guardians of Gross,0.16,,1,9,29,0.15,
8632,Just Dance: Disney Party,0.16,,5,6,6,0.13,
8633,LEGO The Lord of the Rings,0.16,,4,9,20,0,
8634,Dengeki Bunko Fighting Climax,0.16,,6,11,9,0.05,
8635,J-League Jikkyou Winning Eleven 2000,0.16,,13,1,15,0,
8636,Eve: The Lost One,0.16,,23,10,299,0,
8637,Chessmaster: The Art of Learning,0.16,,4,6,6,0.12,
8638,Yu-Gi-Oh! 5D's: Duel Transer,0.16,,1,12,15,0.11,
8639,LEGO Legen4 of Chima: Laval's Journey,0.16,,22,10,20,0.02,
8640,Konami Krazy Racers,0.16,,9,3,15,0.09,
8641,Saturday Night Slam Masters,0.16,,8,11,10,0,
8642,Blitz: The League II,0.16,,6,1,491,0.11,
8643,F-Zero: GP Legend,0.16,,9,3,1,0.11,
8644,Racing Lagoon,0.16,,13,3,357,0,
8645,Victorious: Hollywood Arts Debut,0.16,,4,6,178,0.14,
8646,Mr. Driller 2,0.16,,9,5,26,0,
8647,Just Sing!,0.16,,4,6,197,0.14,
8648,Darksiders II,0.16,,19,9,29,0.07,
8649,Dragon's Lair Trilogy,0.16,,1,10,188,0.15,
8650,Trivial Pursuit: Bet You Know It,0.16,,1,6,8,0.1,
8651,Imagine: Ice Champions,0.16,,4,1,359,0.15,
8652,J-League Pro Soccer Club o Tsukurou! 6: Pride of J,0.16,,16,1,9,0,
8653,Nicktoons: MLB,0.16,,1,1,3,0.15,
8654,Sniper: Ghost Warrior,0.16,,15,7,155,0,
8655,Left Brain Right Brain: Use Both Han4 Train Both Sides,0.16,,4,6,13,0.15,
8656,Rio,0.16,,6,6,29,0.04,
8657,Power Rangers Double Pack,0.16,,9,9,29,0.11,
8658,Mugen Souls,0.16,,6,4,453,0.04,
8659,Yakuza Kiwami,0.16,,11,10,9,0,
8660,Pachi-Slot Kanzen Kouryaku 3: Universal Koushiki Gaido Volume 3,0.16,,13,6,341,0,
8661,"BCFX: The Black College Football Xperience, The Doug Williams Edition",0.16,,5,1,121,0.15,
8662,FIFA Soccer 97,0.16,,13,1,8,0.09,
8663,Saw II: Flesh & Blood,0.16,,5,9,15,0.1,
8664,Psychic Force,0.16,,13,11,31,0.01,
8665,Trigger Man,0.16,,7,7,418,0.08,
8666,Bomberman Land Touch! 2,0.16,,4,5,386,0.13,
8667,Michael Jackson: The Experience,0.16,,16,6,6,0.11,
8668,The Godfather: Blackhand Edition,0.16,,1,10,8,0.14,
8669,StarBlade £\,0.16,,13,7,4,0,
8670,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui,0.16,,16,12,26,0,
8671,Tiger Woo4 PGA Tour 2004,0.16,,18,1,8,0.12,
8672,Monster House,0.16,,4,10,29,0.14,
8673,Angry Bir4 Star Wars,0.16,,17,12,5,0.11,
8674,Backyard Sports: Sandlot Sluggers,0.16,,1,1,12,0.15,
8675,Guilty Gear Xrd: Sign,0.16,,11,11,108,0.1,
8676,Arcade Zone,0.16,,1,6,5,0.14,
8677,SpongeBob's Boating Bash,0.16,,4,6,29,0.14,
8678,7th Dragon III Code: VFD,0.16,,10,4,9,0.03,
8679,DiRT 3,0.16,,15,3,158,0,
8680,Culdcept,0.16,,10,6,1,0,
8681,Bir4 of Steel,0.16,,5,8,15,0.11,
8682,Rudolph the Red-Nosed Reindeer,0.16,,4,9,169,0.15,
8683,WWE '13,0.16,,1,9,29,0.12,
8684,MX 2002 Featuring Ricky Carmichael,0.16,,9,3,29,0.11,
8685,Halo Triple Pack,0.16,,14,7,2,0.12,
8686,Street Racer,0.16,,13,3,6,0.09,
8687,Bomberman,0.16,,4,5,6,0.1,
8688,NBA 2K3,0.16,,18,1,9,0.12,
8689,Arcana Heart,0.16,,7,11,105,0.06,
8690,NHL 2005,0.16,,14,1,8,0.12,
8691,World Soccer Winning Eleven 2010: Aoki Samurai no Chousen,0.16,,16,1,15,0,
8692,Infected,0.16,,16,7,29,0.14,
8693,Battlestar Galactica,0.16,,7,7,24,0.08,
8694,The Walking Dead: Season One,0.16,,17,10,324,0.08,
8695,Kingdom Hearts: Birth by Sleep - Final Mix,0.16,,16,4,17,0,
8696,Bust-A-Move Bash!,0.16,,1,5,13,0.13,
8697,Block Party,0.16,,1,6,5,0.14,
8698,Toriko: Gourmet Monsters!,0.16,,10,4,26,0,
8699,The Incredible Hulk: The Pantheon Saga,0.16,,13,9,22,0.09,
8700,Darksiders II,0.16,,15,9,448,0.03,
8701,Megamind: Ultimate Showdown,0.16,,6,9,29,0.07,
8702,The Idolm@ster 2,0.16,,6,6,26,0,
8703,Space Camp,0.16,,4,9,5,0.14,
8704,Imagine: Music Fest,0.16,,4,8,6,0.15,
8705,AC/DC LIVE: Rock Band Track Pack,0.16,,7,6,32,0.08,
8706,Senran Kagura: Sh?jo-tachi no Shinei,0.16,,10,9,515,0,
8707,Ultimate Spider-Man,0.16,,4,9,5,0.14,
8708,Fist of the North Star: Ken's Rage,0.16,,5,9,45,0.07,
8709,Jurassic Park: The Game,0.16,,5,9,65,0.15,
8710,He-Man: Power of Grayskull,0.16,,9,9,330,0.11,
8711,WordJong,0.16,,4,5,85,0.13,
8712,Putty Squad,0.16,,11,2,340,0.06,
8713,Polaris SnoCross,0.16,,13,3,71,0.09,
8714,Wing Commander III: Heart of the Tiger,0.16,,13,9,8,0.09,
8715,Top Spin 4,0.16,,1,1,3,0.05,
8716,Prince of Persia: The Forgotten San4,0.16,,4,9,6,0.14,
8717,Mat Hoffman's Pro BMX 2,0.16,,9,1,5,0.11,
8718,Muppet RaceMania,0.15,,13,3,4,0.09,
8719,Namco Museum Vol.5,0.15,,13,6,4,0.02,
8720,Courier Crisis,0.15,,13,3,142,0.09,
8721,Bleach: Dark Souls,0.15,,4,11,9,0.12,
8722,The Oregon Trail,0.15,,1,8,169,0.15,
8723,Digimon Battle Spirit 2,0.15,,9,11,26,0.11,
8724,Winning Post 3,0.15,,13,3,326,0,
8725,FIFA 06: Road to FIFA World Cup,0.15,,5,1,8,0.11,
8726,Driven,0.15,,7,3,130,0.08,
8727,F.E.A.R. 3,0.15,,15,7,20,0.04,
8728,de Blob 2,0.15,,5,2,29,0.1,
8729,"Warhammer 40,000: Fire Warrior",0.15,,7,7,29,0.08,
8730,Hot Wheels: Battle Force 5,0.15,,4,3,5,0.13,
8731,James Noir's Hollywood Crimes,0.15,,10,10,6,0.07,
8732,Deadly Premonition,0.15,,6,9,386,0.08,
8733,Bomberman,0.15,,16,5,15,0.14,
8734,MTV Music Generator 2,0.15,,7,6,158,0.08,
8735,The Quest Trio,0.15,,4,5,127,0.14,
8736,Chaotic: Shadow Warriors,0.15,,5,9,5,0.14,
8737,Space Invaders Extreme,0.15,,4,7,17,0.12,
8738,Burnout 2: Point of Impact,0.15,,18,3,31,0.12,
8739,Paris-Dakar Rally,0.15,,7,3,31,0.08,
8740,All-Pro Football 2K8,0.15,,6,1,3,0.14,
8741,Dragon Ball Z: Harukanaru Densetsu (JP sales),0.15,,4,4,26,0,
8742,Atelier Iris: Eternal Mana,0.15,,7,4,326,0.08,
8743,Blinx 2: Masters of Time & Space,0.15,,14,2,2,0.12,
8744,Stormrise,0.15,,5,12,9,0.11,
8745,NHL 2K10,0.15,,6,1,3,0.13,
8746,FIFA Street 2,0.15,,16,1,8,0.07,
8747,Tak: The Great Juju Challenge,0.15,,18,2,29,0.12,
8748,Deponia,0.15,,15,10,179,0,
8749,Harvest Moon: The Lost Valley,0.15,,10,8,471,0.12,
8750,Knockout Kings 2003,0.15,,18,1,8,0.12,
8751,NCAA Football 2004,0.15,,18,1,8,0.12,
8752,XGIII: Extreme G Racing,0.15,,18,3,31,0.12,
8753,NHL 17,0.15,,17,1,8,0.13,
8754,Jewel Quest Solitaire,0.15,,4,5,266,0,
8755,Metal Gear Solid V: Ground Zeroes,0.15,,5,9,15,0.07,
8756,Digimon World 4,0.15,,7,4,12,0.08,
8757,Cars: Race-O-Rama,0.15,,5,3,29,0.14,
8758,Disney's Story Studio: Disney's Mulan,0.15,,13,6,4,0.09,
8759,Klax,0.15,,21,5,12,0.14,
8760,Pressure Cooker,0.15,,21,9,5,0.14,
8761,Saturn Bomberman,0.15,,23,5,9,0,
8762,Home Run,0.15,,21,1,12,0.14,
8763,Jikkyou Powerful Pro Yakyuu Portable,0.15,,16,1,15,0,
8764,The Adventures of Tintin: The Game,0.15,,10,9,6,0.05,
8765,American Chopper,0.15,,14,3,98,0.11,
